,Name,Link,Distance,Date,id_course,nom,annee,nb_pts_mont,pays,type_partic,pct_route,pct_piste,pct_sentier,challenge,championnat,inscr_nb,inscr_dt_min,inscr_dt_max,inscr_sur_place,inscr_tarif,inscr_tarif_devise,nb_etp,latitude,longitude,pays_arrivee,ville_depart,ville_arrivee,pays_depart,inscr_site,heure_depart,dist_tot,deniv_tot,deniv_neg_tot,nb_pts,temps_max
1622,Extreme Filabres Trail 2020 32.50 K,https://itra.run/race/19255,32.50 km, 15/03/2020,19255,Extreme Filabres Trail,2020,,ES,solo,6,43,51,,,0,,,0,0.0,0,1,37.3437,-2.50842,,Serón,Serón,,,2020-03-15 08:30:00,32.50,1739,1705,-1,21600
1623,Antelope Canyon 2020 - 50 Mile 75.90 K,https://itra.run/race/3498,75.90 km, 15/03/2020,3498,50 Mile,2020,2,US,solo,5,10,85,Antelope Canyon 50,,300,2019-05-28,2020-03-07,0,200.0,USD,1,36.9148,-111.457,US,"Page, Arizona","Page, Arizona",US,https://vacationraces.com/ultras/antelope-canyon/,2020-03-15 03:00:00,75.90,1220,1220,3,86400
1624,North C Trail 2020 - 50 Km 48.30 K,https://itra.run/race/4292,48.30 km, 15/03/2020,4292,50 Km,2020,2,BE,solo,5,0,95,,,400,2019-09-21,2020-03-08,1,0.0,0,1,51.1091,2.63534,,Koksijde,Koksijde,,https://www.larssie.com/index.php?route=common/home&tracking_marketing=5d778568f27c,2020-03-15 09:00:00,48.30,870,870,2,28800
1625,North C Trail 2020 - 36 Km 35.40 K,https://itra.run/race/4293,35.40 km, 15/03/2020,4293,36 Km,2020,2,BE,solo,1,0,99,,,500,2019-09-21,2020-03-08,1,0.0,0,1,51.1091,2.63534,,Coxyde,,,https://www.larssie.com/index.php?route=common/home&tracking_marketing=5d778568f27c,2020-03-15 11:00:00,35.40,710,720,1,21600
1626,Trail Des Salamandres 2020 - 11km 11.00 K,https://itra.run/race/10573,11.00 km, 15/03/2020,10573,11Km,2020,3,FR,solo,20,0,80,,,300,2019-12-31,2020-03-13,1,0.0,0,1,45.4873,4.4507,,SORBIERS,,,http://www.logicourse.fr,2020-03-15 09:30:00,11.00,340,340,0,6300
1627,Trail Des Salamandres 2020 - 19km 18.60 K,https://itra.run/race/10605,18.60 km, 15/03/2020,10605,19Km,2020,4,FR,solo,20,0,80,,,200,2019-12-31,2020-03-13,1,0.0,0,1,45.4873,4.4507,,SORBIERS,,,http://www.logicourse.fr,2020-03-15 08:45:00,18.60,660,660,1,10560
1628,Trail Des Salamandres 2020 - 30km 30.40 K,https://itra.run/race/10609,30.40 km, 15/03/2020,10609,30Km,2020,4,FR,solo,20,0,80,,,150,2019-12-31,2020-03-13,1,0.0,0,1,45.4873,4.4507,,SORBIERS,SORBIERS,,http://www.logicourse.fr/,2020-03-15 08:00:00,30.40,1100,1100,1,15900
1629,Waa Hk Ne45 2020 - Full Course 45.30 K,https://itra.run/race/23047,45.30 km, 15/03/2020,23047,Full Course,2020,5,HK,solo,30,10,60,,,250,2019-10-15,2020-03-09,1,0.0,0,1,22.5015,114.174,,Hok Tau,Hok Tau,,https://raceregistration.asia/wwahkne452020/select_competition,2020-03-15 08:00:00,45.30,2250,2260,2,36000
1630,Waa Hk Ne45 2020 - Full Course 45.30 K,https://itra.run/race/23047,45.30 km, 15/03/2020,23047,Full Course,2020,5,HK,solo,30,10,60,,,250,2019-10-15,2020-03-09,1,0.0,0,1,22.5015,114.174,,Hok Tau,Hok Tau,,https://raceregistration.asia/wwahkne452020/select_competition,2020-03-15 08:00:00,45.30,2250,2260,2,36000
1631,Waa Hk Ne45 2021 - Waa Ne30 29.60 K,https://itra.run/race/23047,29.60 km, 11/04/2021,23047,Full Course,2020,5,HK,solo,30,10,60,,,250,2019-10-15,2020-03-09,1,0.0,0,1,22.5015,114.174,,Hok Tau,Hok Tau,,https://raceregistration.asia/wwahkne452020/select_competition,2020-03-15 08:00:00,45.30,2250,2260,2,36000
1632,Waa Hk Ne45 2021 - Waa Ne30 29.60 K,https://itra.run/race/23047,29.60 km, 11/04/2021,23047,Full Course,2020,5,HK,solo,30,10,60,,,250,2019-10-15,2020-03-09,1,0.0,0,1,22.5015,114.174,,Hok Tau,Hok Tau,,https://raceregistration.asia/wwahkne452020/select_competition,2020-03-15 08:00:00,45.30,2250,2260,2,36000
1633,Waa Hk Ne45 2020 - Half Course 23.40 K,https://itra.run/race/23049,23.40 km, 15/03/2020,23049,Half Course,2020,5,HK,solo,20,10,70,,,250,2019-10-15,2020-03-08,1,0.0,0,1,22.5015,114.174,,Hok Tau,Hok Tau,,https://raceregistration.asia/wwahkne452020/select_competition,2020-03-15 08:30:00,23.40,1100,1100,1,21600
1634,Trail De Peñamayor  2020 31.20 K,https://itra.run/race/12773,31.20 km, 15/03/2020,12773,TRAIL DE PEÑAMAYOR,2020,7,ES,solo,23,42,35,,,400,2020-01-30,2020-03-12,0,0.0,0,1,43.3582,-5.50568,,Nava,,,,2020-03-15 09:00:00,31.20,1740,1740,1,25200
1635,Trilhos Do Paleozóico 2020 46.90 K,https://itra.run/race/7143,46.90 km, 15/03/2020,7143,Trilhos do Paleozóico ,2020,5,PT,solo,1,65,34,Trail Ultra,Campeonato Ultra Trail ATRP,500,2019-11-29,2020-02-27,1,0.0,0,1,41.2049,-8.50453,,Valongo,,,https://www.prozis.com/pt/pt/evento/trilhos-do-paleozoico-2020,2020-03-15 08:00:00,46.90,2410,2430,2,32400
1636,Adventure Race Tandil 2020 - Tandil Equipos 28.00 K,https://itra.run/race/15091,28.00 km, 15/03/2020,15091,Tandil Equipos,2020,3,AR,team,5,10,85,,,400,2019-05-13,0000-00-00,0,0.0,0,1,-34.8318,-58.2338,,,,,,2020-03-15 09:00:00,28.00,900,900,0,0
1637,Adventure Race Tandil 2020 - Tandil Individual  28.00 K,https://itra.run/race/15093,28.00 km, 15/03/2020,15093,Tandil Individual ,2020,3,AR,solo,5,10,85,,,2000,2019-05-16,2020-03-15,0,0.0,0,1,-34.8318,-58.2338,,,,,,2020-03-15 09:00:00,28.00,900,900,0,0
1638,Desafío Ruricancho 2020 - Ultra Chaski 35k 36.50 K,https://itra.run/race/5054,36.50 km, 15/03/2020,5054,Ultra chaski 35K,2020,8,PE,solo,0,5,95,,,50,2020-01-02,2020-03-11,0,0.0,0,1,-6.71682,-77.8299,,San Juan de Lurigancho,Cerra San Cristóbal,,https://www.facebook.com/events/2301607796738123/,2020-03-15 06:00:00,36.50,2540,2940,2,36000
1639,Desafío Ruricancho 2020 - Ultra Chaski 44k 44.10 K,https://itra.run/race/24417,44.10 km, 15/03/2020,24417,Ultra chaski 44K,2020,9,PE,solo,0,5,95,,,20,2020-01-02,2020-03-11,0,0.0,0,1,-16.583,-72.7357,,Media Luna,Cerro San Cristóbal,,,2020-03-15 05:00:00,44.10,2920,3420,2,43200
1640,Zammour Trekking 2020 - Mars Trail 40.80 K,https://itra.run/race/24665,40.80 km, 20/03/2020,24665,Mars Trail,2020,3,TN,solo,1,98,0,,,250,2020-01-01,2020-03-15,0,0.0,0,1,33.2377,9.99478,,zammour,zammour,,https://www.mysportsense.com/event/zammour-trekking,2020-03-20 08:00:00,40.80,1250,1230,2,54000
1641,Zammour Trekking 2020 - Zammour Trail 20.50 K,https://itra.run/race/24667,20.50 km, 20/03/2020,24667,ZAMMOUR TRAIL,2020,3,TN,solo,0,85,15,,,200,2020-01-01,2020-03-15,0,0.0,0,1,33.2377,9.99478,,zammour,zammour,,https://www.mysportsense.com/event/zammour-trekking,2020-03-20 08:00:00,20.50,630,620,1,43200
1642,Huilo Huilo Trail Run 2020 - Travesia 43.40 K,https://itra.run/race/24945,43.40 km, 20/03/2020,24945,Travesia,2020,7,CL,solo,0,10,90,Columbia Trail Challenge,,30,2019-10-01,2020-03-14,0,0.0,0,2,-33.3806,-71.6734,,Huilo Huilo,Huilo Huilo,,,2020-03-20 11:00:00,43.40,2440,2330,2,43200
1643,Surf2firth 2020 - Extreme Legends 54.40 K,https://itra.run/race/20529,54.40 km, 21/03/2020,20529,Extreme Legends,2020,6,NZ,solo,25,0,75,,,50,2019-11-23,2020-03-16,1,0.0,0,1,-37.138,175.542,,Hikuai,Thames,,http://www.surf2firth.co.nz/,2020-03-21 07:00:00,54.40,2850,2840,3,46800
1644,Surf2firth 2020 - Extreme Legends 54.40 K,https://itra.run/race/20529,54.40 km, 21/03/2020,20529,Extreme Legends,2020,6,NZ,solo,25,0,75,,,50,2019-11-23,2020-03-16,1,0.0,0,1,-37.138,175.542,,Hikuai,Thames,,http://www.surf2firth.co.nz/,2020-03-21 07:00:00,54.40,2850,2840,3,46800
1645,Surf2firth 2021 - Extreme Legends 54.50 K,https://itra.run/race/20529,54.50 km, 20/03/2021,20529,Extreme Legends,2020,6,NZ,solo,25,0,75,,,50,2019-11-23,2020-03-16,1,0.0,0,1,-37.138,175.542,,Hikuai,Thames,,http://www.surf2firth.co.nz/,2020-03-21 07:00:00,54.40,2850,2840,3,46800
1646,Surf2firth 2021 - Extreme Legends 54.50 K,https://itra.run/race/20529,54.50 km, 20/03/2021,20529,Extreme Legends,2020,6,NZ,solo,25,0,75,,,50,2019-11-23,2020-03-16,1,0.0,0,1,-37.138,175.542,,Hikuai,Thames,,http://www.surf2firth.co.nz/,2020-03-21 07:00:00,54.40,2850,2840,3,46800
1647,Ruapehu Ring Of Fire 2020 - Ruapehu Ring Of Fire 50km 50.70 K,https://itra.run/race/20667,50.70 km, 21/03/2020,20667,Ruapehu Ring of Fire 50km,2020,4,NZ,solo,3,97,0,,,300,2019-07-10,2020-03-20,1,0.0,0,1,-39.2006,175.539,,Tukino Ski Field,Whakapapa Village,,,2020-03-21 05:00:00,50.70,1840,2340,2,64800
1648,Ruapehu Ring Of Fire 2020 - Ruapehu Ring Of Fire 72km 73.30 K,https://itra.run/race/20669,73.30 km, 21/03/2020,20669,Ruapehu Ring of Fire 72km,2020,5,NZ,solo,2,98,0,,,300,2019-07-10,2020-03-20,1,0.0,0,1,-39.2006,175.539,,Whakapapa Village,,,,2020-03-21 04:00:00,73.30,3280,3280,3,72000
1649,Trail Du Cirque Du Fer À Cheva 2020 - Trail 12km 12.20 K,https://itra.run/race/21389,12.20 km, 21/03/2020,21389,Trail 12km,2020,4,FR,solo,10,5,85,,,0,2019-10-14,2020-03-18,0,0.0,0,1,46.9032,5.77271,,ARBOIS,ARBOIS,,https://inscriptions-taktik-sport.com/tcfc2020/select_competition,2020-03-21 10:00:00,12.20,510,510,0,0
1650,Trail Du Cirque Du Fer À Cheva 2020 - Trail 22km 21.30 K,https://itra.run/race/21691,21.30 km, 21/03/2020,21691,Trail 22km,2020,4,FR,solo,14,6,80,,,300,2019-10-14,2020-03-18,1,0.0,0,1,46.9032,5.77271,,ARBOIS,ARBOIS,,https://inscriptions-taktik-sport.com/tcfc2020/select_competition,2020-03-21 09:30:00,21.30,780,780,0,16200
1651,Northburn 100 Miler 2020 - 100 Mile 162.40 K,https://itra.run/race/1069,162.40 km, 21/03/2020,1069,100 Mile,2020,8,NZ,solo,0,90,10,,,50,2021-08-24,2022-03-08,1,0.0,0,1,-45.0371,169.197,,Cromwell,Cromwell,,https://regonline.activeglobal.com/Register/Checkin.aspx?EventID=1714823,2020-03-21 06:00:00,162.40,9810,9820,6,172800
1652,Northburn 100 Miler 2020 - 100 Km 102.40 K,https://itra.run/race/1530,102.40 km, 21/03/2020,1530,100 Km,2020,7,NZ,solo,0,90,10,,,30,2021-08-24,2022-03-08,1,0.0,0,1,-45.0371,169.197,,Cromwell,Cromwell,,https://regonline.activeglobal.com/Register/Checkin.aspx?EventID=1714823,2020-03-21 00:00:00,102.40,5500,5510,5,129600
1653,Northburn 100 Miler 2020 - 50 Km 51.10 K,https://itra.run/race/1593,51.10 km, 21/03/2020,1593,50 Km,2020,6,NZ,solo,0,90,10,,,50,,0000-00-00,1,0.0,0,1,-45.0371,169.197,,Cromwell,Cromwell,,https://regonline.activeglobal.com/Register/Checkin.aspx?EventID=1714823,2020-03-21 06:00:00,51.10,2470,2470,3,43200
1654,Hard'aisne Durbuy Trail  2020 - 32 Km 32.00 K,https://itra.run/race/17839,32.00 km, 21/03/2020,17839,32 km,2020,4,BE,solo,2,0,98,,,400,2020-01-01,2020-03-21,1,0.0,0,1,50.376,5.52238,,Bomal,Bomal,,http://www.hadtrail.com,2020-03-21 12:30:00,32.00,1340,1340,2,23700
1655,Hard'aisne Durbuy Trail  2020 - 55 Km 56.10 K,https://itra.run/race/17589,56.10 km, 21/03/2020,17589,55 km,2020,5,BE,solo,2,0,98,,,400,2020-01-01,2020-03-21,1,0.0,0,1,50.376,5.52238,,Bomal,Bomal,,http://www.hadtrail.com,2020-03-21 09:00:00,56.10,2540,2540,3,43200
1656,Hard'aisne Durbuy Trail  2020 - 17 Km 17.40 K,https://itra.run/race/23753,17.40 km, 21/03/2020,23753,17 KM,2020,6,BE,solo,2,0,98,stéphane bonjean,stéphane bonjean,400,2020-01-01,2020-03-21,1,0.0,0,1,50.376,5.52238,,Bomal,Bomal,,http://www.hadtrail.com,2020-03-21 12:30:00,17.40,1050,1050,1,0
1657,Forest Bathing Trail Loop Ultra 2020 - Forest Bathing Trail Loop Ultr 104.80 K,https://itra.run/race/23951,104.80 km, 21/03/2020,23951,Forest Bathing Trail Loop Ultr,2020,4,PH,solo,10,90,0,jonel mendoza,jonel mendoza,50,2019-12-09,2020-01-31,0,0.0,0,1,16.412,120.593,,baguio,baguio,,http://kotmtrailrun.com/forest-bathing-trail-loop-ultra/,2020-03-21 00:00:00,104.80,3880,3880,2,93600
1658,Speedway Ultra 2020 - Speedway Ultra Trail 100.00 K,https://itra.run/race/24081,100.00 km, 21/03/2020,24081,Speedway Ultra Trail,2020,,GR,solo,1,10,89,,,0,0000-00-00,0000-00-00,1,0.0,0,1,41.1667,24.2167,,KALLIFITOS,,,,2020-03-21 06:00:00,100.00,2950,2950,-1,0
1659,Utms - Desierto De Los Leones 2020 - 50k 48.30 K,https://itra.run/race/5156,48.30 km, 21/03/2020,5156,50k,2020,6,MX,solo,10,50,40,Ultra Trail México Series,,200,2019-12-31,2020-03-21,1,0.0,0,1,19.357,-99.3007,,Cuajimalpa,Cuajimalpa,,,2020-03-21 06:00:00,48.30,1810,1810,2,36000
1660,Iii Gran Trail Cerro Blanco 2020 - Trail 11 Km 11.00 K,https://itra.run/race/24619,11.00 km, 21/03/2020,24619,TRAIL 11 KM,2020,,AR,solo,0,0,100,,,150,2020-04-02,2020-10-09,0,12.0,USD,1,4.66294,-75.432,,FINCA CARRANZA-SOSA,FINCA CARRANZA-SOSA,,http://www.grantrailcerroblanco.com.ar,2020-03-21 08:09:00,11.00,410,410,-1,7200
1661,Huilo Huilo Trail Run 2020 - 50k 47.50 K,https://itra.run/race/7471,47.50 km, 21/03/2020,7471,50k,2020,6,CL,solo,0,10,90,Columbia Trail Challenge 2020,Ultra,100,2019-11-30,2020-03-14,0,0.0,0,1,-33.3806,-71.6734,,Huilo Huilo,Huilo Huilo,,https://welcu.com/nimbus/huilohuilo2020,2020-03-21 07:00:00,47.50,2290,2290,2,28800
1662,Huilo Huilo Trail Run 2020 - 20k 19.70 K,https://itra.run/race/18427,19.70 km, 21/03/2020,18427,20k,2020,7,CL,solo,0,10,90,Columbia Trail Challenge 2020,Trail,200,2019-12-31,2020-03-14,0,0.0,0,1,-33.3806,-71.6734,,Huilo Huilo,Huilo Huilo,,https://welcu.com/nimbus/huilohuilo2020,2020-03-21 09:00:00,19.70,1140,1140,1,14400
1663,Huilo Huilo Trail Run 2020 - 13k 14.40 K,https://itra.run/race/24921,14.40 km, 21/03/2020,24921,13k,2020,6,CL,solo,0,20,80,Columbia Trail Challenge 2020,Sprint,150,2019-10-01,2020-03-14,0,0.0,0,1,-33.3806,-71.6734,,Huilo Huilo,Huilo Huilo,,https://welcu.com/nimbus/huilohuilo2020,2020-03-21 09:00:00,14.40,710,710,0,14400
1664,Trail San Jose 25 K 2020 25.70 K,https://itra.run/race/18317,25.70 km, 21/03/2020,18317,Trail San José 25 k ,2020,6,MX,solo,0,10,90,,,200,2020-01-07,2020-03-20,1,0.0,0,1,19.7889,-97.7772,,San José Tetela de Ocampo. Puebla,,,http://blt.mx/9s0,2020-03-21 08:00:00,25.70,1190,1190,1,23640
1665,Huilo Huilo Trail Run 2020 - 30k 28.50 K,https://itra.run/race/25039,28.50 km, 21/03/2020,25039,30k,2020,5,CL,solo,0,10,90,Columbia Trail Challenge,,150,2019-08-01,2020-03-14,0,0.0,0,1,-33.3806,-71.6734,,Huilo Huilo,Huilo Huilo,,,2020-03-21 09:00:00,28.50,1230,1230,1,21600
1666,Aurora Trail 2020 - Beam (10 Km) 10.00 K,https://itra.run/race/18931,10.00 km, 21/03/2020,18931,Beam (10 km),2020,,RU,solo,0,100,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,,2020-03-21 10:00:00,10.00,150,150,-1,0
1667,Aurora Trail 2020 - Beam (10 Km) 10.00 K,https://itra.run/race/18931,10.00 km, 21/03/2020,18931,Beam (10 km),2020,,RU,solo,0,100,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,,2020-03-21 10:00:00,10.00,150,150,-1,0
1668,Aurora Trail 2021 - Beam (10 Km) 9.40 K,https://itra.run/race/18931,9.40 km, 20/03/2021,18931,Beam (10 km),2020,,RU,solo,0,100,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,,2020-03-21 10:00:00,10.00,150,150,-1,0
1669,Aurora Trail 2021 - Beam (10 Km) 9.40 K,https://itra.run/race/18931,9.40 km, 20/03/2021,18931,Beam (10 km),2020,,RU,solo,0,100,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,,2020-03-21 10:00:00,10.00,150,150,-1,0
1670,Aurora Trail 2020 - Blazing Radiance (30 Km) 29.90 K,https://itra.run/race/18933,29.90 km, 21/03/2020,18933,Blazing Radiance (30 km),2020,3,RU,solo,0,30,70,,,0,0000-00-00,0000-00-00,1,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,https://russiarunning.com/event/AuroraTrail2020,2020-03-21 10:00:00,29.90,840,840,1,0
1671,Aurora Trail 2020 - Blazing Radiance (30 Km) 29.90 K,https://itra.run/race/18933,29.90 km, 21/03/2020,18933,Blazing Radiance (30 km),2020,3,RU,solo,0,30,70,,,0,0000-00-00,0000-00-00,1,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,https://russiarunning.com/event/AuroraTrail2020,2020-03-21 10:00:00,29.90,840,840,1,0
1672,Aurora Trail 2021 - Blazing Radiance (30 Km) 28.00 K,https://itra.run/race/18933,28.00 km, 20/03/2021,18933,Blazing Radiance (30 km),2020,3,RU,solo,0,30,70,,,0,0000-00-00,0000-00-00,1,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,https://russiarunning.com/event/AuroraTrail2020,2020-03-21 10:00:00,29.90,840,840,1,0
1673,Aurora Trail 2021 - Blazing Radiance (30 Km) 28.00 K,https://itra.run/race/18933,28.00 km, 20/03/2021,18933,Blazing Radiance (30 km),2020,3,RU,solo,0,30,70,,,0,0000-00-00,0000-00-00,1,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,https://russiarunning.com/event/AuroraTrail2020,2020-03-21 10:00:00,29.90,840,840,1,0
1674,Aurora Trail 2020 - Crown (42 Km) 41.90 K,https://itra.run/race/18935,41.90 km, 21/03/2020,18935,Crown (42 km),2020,3,RU,solo,0,70,30,,,0,0000-00-00,0000-00-00,1,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,https://russiarunning.com/event/AuroraTrail2020,2020-03-21 10:00:00,41.90,1290,1290,2,0
1675,Aurora Trail 2020 - Crown (42 Km) 41.90 K,https://itra.run/race/18935,41.90 km, 21/03/2020,18935,Crown (42 km),2020,3,RU,solo,0,70,30,,,0,0000-00-00,0000-00-00,1,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,https://russiarunning.com/event/AuroraTrail2020,2020-03-21 10:00:00,41.90,1290,1290,2,0
1676,Aurora Trail 2021 - Crown (42 Km) 42.00 K,https://itra.run/race/18935,42.00 km, 20/03/2021,18935,Crown (42 km),2020,3,RU,solo,0,70,30,,,0,0000-00-00,0000-00-00,1,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,https://russiarunning.com/event/AuroraTrail2020,2020-03-21 10:00:00,41.90,1290,1290,2,0
1677,Aurora Trail 2021 - Crown (42 Km) 42.00 K,https://itra.run/race/18935,42.00 km, 20/03/2021,18935,Crown (42 km),2020,3,RU,solo,0,70,30,,,0,0000-00-00,0000-00-00,1,0.0,0,1,67.1514,32.4131,,Kandalaksha,Kandalaksha,,https://russiarunning.com/event/AuroraTrail2020,2020-03-21 10:00:00,41.90,1290,1290,2,0
1678,Ensport Vértes Terep Maraton 2020 - Ensport Vértes Félmaraton 20.60 K,https://itra.run/race/20603,20.60 km, 22/03/2020,20603,Ensport Vértes Félmaraton,2020,2,HU,solo,5,20,75,,,300,2020-01-20,2020-02-20,0,0.0,0,1,47.4774,18.5185,,Szár,Szár,,,2020-03-22 10:00:00,20.60,390,400,0,12600
1679,Ensport Vértes Terep Maraton 2020 - Ensport Vértes Minimaraton 14.40 K,https://itra.run/race/20605,14.40 km, 22/03/2020,20605,Ensport Vértes Minimaraton,2020,2,HU,solo,5,20,75,,,300,2020-01-20,2020-02-20,0,0.0,0,1,47.4774,18.5185,,Szár,Szár,,,2020-03-22 10:00:00,14.40,330,330,0,9000
1680,Ensport Vértes Terep Maraton 2020 38.80 K,https://itra.run/race/20607,38.80 km, 22/03/2020,20607,Ensport Vértes Terep Maraton,2020,3,HU,solo,5,20,75,,,200,2020-01-20,2020-02-20,0,0.0,0,1,47.4774,18.5185,,Szár,Szár,,,2020-03-22 09:00:00,38.80,920,930,1,25200
1681,Ensport Vértes Terep Maraton 2020 - Ensport Vértes Ultramaraton 49.20 K,https://itra.run/race/20609,49.20 km, 22/03/2020,20609,Ensport Vértes Ultramaraton,2020,2,HU,solo,5,20,75,,,200,2020-01-20,2020-02-25,0,0.0,0,1,47.4774,18.5185,,Szár,Szár,,,2020-03-22 09:00:00,49.20,1130,1130,2,28800
1682,Trail Du Cirque Du Fer À Cheva 2020 - Trail 32km 32.50 K,https://itra.run/race/16395,32.50 km, 22/03/2020,16395,Trail 32km,2020,4,FR,solo,8,12,80,,,300,2019-10-14,2020-03-18,1,0.0,0,1,46.9032,5.77271,,Arbois,,,https://inscriptions-taktik-sport.com/tcfc2020/select_competition,2020-03-22 08:30:00,32.50,1340,1340,2,23400
1683,Sydney Trail Series - March 2020 - Manly Dam - 21km 20.60 K,https://itra.run/race/12975,20.60 km, 22/03/2020,12975,Manly Dam - 21km,2020,2,AU,solo,5,95,0,,,200,2019-12-01,2020-03-20,1,0.0,0,1,-33.7831,151.266,,Manly Vale,Manly Vale,,https://www.sydneytrailseries.com.au,2020-03-22 07:00:00,20.60,400,400,0,0
1684,Sydney Trail Series - March 2020 - Manly Dam - 30km 29.80 K,https://itra.run/race/12977,29.80 km, 22/03/2020,12977,Manly Dam - 30km,2020,2,AU,solo,5,95,0,,,120,2019-12-01,2020-03-20,1,0.0,0,1,-33.7831,151.266,,Manly Vale,Manly Vale,,https://www.sydneytrailseries.com.au,2020-03-22 07:00:00,29.80,580,580,0,0
1685,La Ronde Des Bois 2020 - Trail De La Pierre Plantée 23.20 K,https://itra.run/race/21765,23.20 km, 22/03/2020,21765,Trail de la Pierre Plantée,2020,5,FR,solo,10,30,60,,,150,2019-11-01,2020-03-22,1,0.0,0,1,44.729,4.563,,VEYRAS,VEYRAS,,,2020-03-22 09:00:00,23.20,990,990,0,14400
1686,Sharish Monsaraz Natur Trail 2020 - Ultra Trail 50k 52.50 K,https://itra.run/race/16695,52.50 km, 22/03/2020,16695,Ultra Trail 50K,2020,3,PT,solo,5,25,70,,Circuito Nacional ATRP,400,2019-11-20,2020-02-15,1,0.0,0,1,38.444,-7.38042,,Monsaraz,Monsaraz,,http://monsaraznaturtrail.piranhasdoalqueva.pt/,2020-03-22 08:00:00,52.50,1780,1780,2,32400
1687,Trail De Pietrosella 2020 - Course Du Ruppione  12.10 K,https://itra.run/race/6821,12.10 km, 22/03/2020,6821,course du Ruppione ,2020,4,FR,solo,0,50,50,,,180,2020-02-01,2020-03-21,0,0.0,0,1,41.8273,8.81428,,Pietrosella (plage du Ruppione),pietrosella (plage du Ruppione),,https://krono.corsica/,2020-03-22 10:00:00,12.10,510,510,0,0
1688,Trail De Pietrosella 2020 19.90 K,https://itra.run/race/12383,19.90 km, 22/03/2020,12383,Trail de Pietrosella,2020,6,FR,solo,0,20,80,,,180,2020-02-01,2020-03-21,1,0.0,0,1,41.8935,-8.76253,,piste du Ruppione,piste du Ruppione,,https://krono.corsica/,2020-03-22 09:30:00,19.90,1080,1080,1,14400
1689,Trail De Pietrosella 2020 - Trail Cozzanicciu  34.10 K,https://itra.run/race/22269,34.10 km, 22/03/2020,22269,Trail Cozzanicciu ,2020,7,FR,solo,2,20,78,,,120,2020-02-01,2020-03-21,1,0.0,0,1,41.8354,8.84599,,PIETROSELLA,PIETROSELLA,,,2020-03-22 08:30:00,34.10,2020,2020,2,19800
1690,Daroca Trail 2020 - 42k 41.84 K,https://itra.run/race/23023,41.84 km, 22/03/2020,23023,42k,2020,,ES,solo,0,10,90,,,0,,,0,0.0,0,1,41.1133,-1.41706,,DAROCA,,,,2020-03-22 08:00:00,41.84,1532,1532,-1,25200
1691,Forest Bathing Trail Loop Ultra 2020 - Forest Bathing Trail Loop Ultr 49.60 K,https://itra.run/race/23949,49.60 km, 22/03/2020,23949,Forest Bathing Trail Loop Ultr,2020,4,PH,solo,10,90,0,jonel mendoza,jonel mendoza,50,2019-12-09,2020-01-31,0,0.0,0,1,16.412,120.593,,baguio,baguio,,http://kotmtrailrun.com/forest-bathing-trail-loop-ultra/,2020-03-22 03:00:00,49.60,1840,1840,0,50400
1692,Knossos Run  2020 - Knossos Run 23km 23.00 K,https://itra.run/race/24215,23.00 km, 22/03/2020,24215,KNOSSOS RUN 23KM,2020,,GR,solo,19,40,41,challenge,,400,2020-01-22,2020-03-20,1,0.0,0,1,35.2356,25.16,,KNOSSOS,ARCHANES,,https://results.chronolog.gr/registrationc1.aspx?h=97290735cb262e328dff2680e5005926,2020-03-22 10:00:00,23.00,1100,700,-1,16200
1693,Knossos Run  2020 - Knossos Run 6km 6.00 K,https://itra.run/race/24217,6.00 km, 22/03/2020,24217,KNOSSOS RUN 6KM,2020,,GR,solo,16,13,71,CHALLENGE,,300,0000-00-00,0000-00-00,1,0.0,0,1,35.2356,25.16,,ARCHANES,ARCHANES,,https://results.chronolog.gr/registrationc1.aspx?h=97290735cb262e328dff2680e5005926,2020-03-22 11:00:00,6.00,430,470,-1,7200
1694,Whiskey Hill Redwood Run - March 2020 - 50k 49.00 K,https://itra.run/race/14553,49.00 km, 22/03/2020,14553,50K,2020,4,US,solo,0,0,100,,,50,2019-12-31,2020-03-19,1,0.0,0,1,37.4299,-122.254,,"Woodside, CA",,,https://ultrasignup.com/register.aspx?did=74324,2020-03-22 09:00:00,49.00,1680,1680,2,28800
1695,Hiroshima Wangan Trail Run East 47k 2020 - 47k 47.90 K,https://itra.run/race/24541,47.90 km, 22/03/2020,24541,47k,2020,7,JP,solo,15,20,65,,,300,0000-00-00,0000-00-00,1,0.0,0,1,34.3916,132.452,,Kure,Hiroshima,,,2020-03-22 05:00:00,47.90,3240,3160,3,43200
